station,time,easting,northing,height,delta_east,delta_north,delta_height
GPS14,2/13/22 13:29,335408.0409,9752376.761,151.1406481,1.421446501,-0.928537488,-0.080845331
GPS14,2/13/22 13:39,335408.0469,9752376.766,151.150729,1.427443156,-0.923195502,-0.070764468
GPS14,2/13/22 13:59,335408.049,9752376.77,151.1638562,1.429559585,-0.919021456,-0.057637217
GPS14,2/13/22 14:09,335408.0475,9752376.774,151.1678051,1.428127635,-0.915397903,-0.053688322
GPS14,2/13/22 14:29,335408.0415,9752376.778,151.1887751,1.422049586,-0.911076494,-0.032718359
GPS14,2/13/22 14:39,335408.0349,9752376.778,151.1885453,1.415441862,-0.910762828,-0.032948114
GPS14,2/13/22 14:49,335408.0302,9752376.775,151.1802441,1.410824033,-0.913821174,-0.04124931
GPS14,2/13/22 14:59,335408.023,9752376.78,151.172214,1.403577412,-0.909144158,-0.049279471
GPS14,2/13/22 15:29,335408.0227,9752376.795,151.1523984,1.403326212,-0.894077603,-0.069094981
GPS14,2/13/22 16:09,335408.0872,9752376.672,151.2100785,1.467742448,-1.016616635,-0.011414946
GPS14,2/13/22 16:49,335408.0292,9752376.77,151.1208959,1.409798219,-0.918901088,-0.100597488
GPS14,2/13/22 16:59,335408.0314,9752376.769,151.1413616,1.411989625,-0.920063112,-0.080131835
GPS14,2/13/22 17:09,335408.0316,9752376.77,151.1461151,1.412200486,-0.91897228,-0.075378357
GPS14,2/13/22 17:19,335408.0378,9752376.773,151.1628287,1.418384609,-0.916065859,-0.058664691
GPS14,2/13/22 17:29,335408.0386,9752376.772,151.1590567,1.419225479,-0.916727953,-0.062436734
GPS14,2/13/22 17:39,335408.0433,9752376.772,151.1581144,1.42385311,-0.917570928,-0.063379019
GPS14,2/13/22 17:49,335408.0396,9752376.773,151.1606792,1.420151593,-0.915662099,-0.060814181
GPS14,2/13/22 17:59,335408.0382,9752376.775,151.1544285,1.418787873,-0.914096802,-0.067064974
GPS14,2/13/22 18:09,335408.0366,9752376.772,151.1428394,1.417203157,-0.917095348,-0.078654039
GPS14,2/13/22 18:19,335408.0377,9752376.764,151.1321857,1.418232854,-0.924949842,-0.089307734
GPS14,2/13/22 18:29,335408.0391,9752376.762,151.1439068,1.41963711,-0.927527836,-0.07758665
GPS14,2/13/22 18:39,335408.0341,9752376.758,151.1317342,1.414677828,-0.930845987,-0.089759208
GPS14,2/13/22 18:49,335408.0354,9752376.755,151.11085,1.416020535,-0.934194803,-0.110643426
GPS14,2/13/22 18:59,335408.0384,9752376.755,151.1181837,1.418941741,-0.934448028,-0.103309757
GPS14,2/13/22 19:09,335408.0422,9752376.755,151.1172265,1.422737573,-0.934207372,-0.10426693
GPS14,2/13/22 19:19,335408.0447,9752376.757,151.1130572,1.425276746,-0.932525,-0.108436203
GPS14,2/13/22 19:29,335408.0451,9752376.759,151.1128137,1.425650537,-0.930463674,-0.108679721
GPS14,2/13/22 19:39,335408.0397,9752376.756,151.1064981,1.420261322,-0.933258338,-0.114995337
GPS14,2/13/22 19:59,335408.0413,9752376.756,151.126543,1.421925966,-0.933176717,-0.094950431
GPS14,2/13/22 20:09,335408.0426,9752376.759,151.1355581,1.423185678,-0.930321604,-0.085935281
GPS14,2/13/22 20:19,335408.0416,9752376.759,151.1293311,1.422189231,-0.930399537,-0.092162293
GPS14,2/13/22 20:29,335408.0432,9752376.755,151.1203721,1.423757207,-0.934056498,-0.101121297
GPS14,2/13/22 20:39,335408.0429,9752376.751,151.1189746,1.423441777,-0.938181529,-0.102518825
GPS14,2/13/22 20:49,335408.0435,9752376.755,151.1288931,1.424042275,-0.934566297,-0.092600331
GPS14,2/13/22 20:59,335408.0461,9752376.748,151.1278686,1.426639223,-0.941189626,-0.093624808
GPS14,2/13/22 21:49,335408.0558,9752376.748,151.1314588,1.436411237,-0.941523599,-0.090034654
GPS14,2/13/22 21:59,335408.0579,9752376.742,151.131265,1.438525419,-0.946989851,-0.090228417
GPS14,2/13/22 22:09,335408.0566,9752376.744,151.1259548,1.437172392,-0.945537005,-0.095538627
GPS14,2/13/22 22:19,335408.0561,9752376.744,151.1157303,1.436716671,-0.945036296,-0.105763089
GPS14,2/13/22 22:29,335408.0543,9752376.741,151.0996872,1.43489617,-0.948487336,-0.121806229
GPS14,2/13/22 22:39,335408.0557,9752376.744,151.1170587,1.436278464,-0.94547262,-0.104434707
GPS14,2/13/22 22:49,335408.0527,9752376.744,151.1221182,1.433260435,-0.945389658,-0.099375252
GPS14,2/13/22 22:59,335408.0495,9752376.744,151.1334578,1.430080491,-0.945201352,-0.088035629
GPS14,2/13/22 23:09,335408.0485,9752376.747,151.1368021,1.429097844,-0.942286072,-0.084691311
GPS14,2/13/22 23:19,335408.0522,9752376.744,151.1219196,1.432751925,-0.945497401,-0.099573829
GPS14,2/13/22 23:29,335408.0516,9752376.739,151.1233046,1.432141924,-0.949929265,-0.098188872
GPS14,2/13/22 23:39,335408.0536,9752376.736,151.115103,1.434189979,-0.952832513,-0.106390434
GPS14,2/13/22 23:49,335408.054,9752376.74,151.1113904,1.434560651,-0.949322008,-0.110103023
GPS14,2/13/22 23:59,335408.0551,9752376.738,151.1164275,1.435713096,-0.951251395,-0.105065887
GPS14,2/14/22 0:09,335408.0515,9752376.742,151.1162536,1.432096338,-0.946749631,-0.105239776
GPS14,2/14/22 0:19,335408.0577,9752376.742,151.1165117,1.438298637,-0.947395476,-0.104981773
GPS14,2/14/22 0:29,335408.0642,9752376.74,151.1122976,1.444795733,-0.949097445,-0.109195786
GPS14,2/14/22 0:39,335408.065,9752376.736,151.1161805,1.445554036,-0.953573579,-0.105312947
GPS14,2/14/22 0:49,335408.0619,9752376.736,151.1176735,1.442480631,-0.953304291,-0.103819972
GPS14,2/14/22 0:59,335408.0604,9752376.736,151.115012,1.44095506,-0.953278003,-0.106481471
GPS14,2/14/22 1:09,335408.0647,9752376.732,151.1090558,1.44525461,-0.957396561,-0.112437592
GPS14,2/14/22 1:19,335408.0604,9752376.732,151.1117291,1.440989643,-0.95710665,-0.109764336
GPS14,2/14/22 1:29,335408.0581,9752376.736,151.1072692,1.438675662,-0.952702574,-0.114224206
GPS14,2/14/22 1:39,335408.052,9752376.742,151.11814,1.432543971,-0.947384978,-0.103353386
GPS14,2/14/22 1:49,335408.0455,9752376.743,151.1117204,1.426033032,-0.945920773,-0.109773069
GPS14,2/14/22 1:59,335408.052,9752376.74,151.1180687,1.432597466,-0.949366722,-0.103424739
GPS14,2/14/22 2:09,335408.0591,9752376.738,151.1293537,1.439640525,-0.951447401,-0.09213968
GPS14,2/14/22 2:19,335408.0662,9752376.735,151.1388086,1.446758017,-0.953588191,-0.08268486
GPS14,2/14/22 2:29,335408.0641,9752376.734,151.1121619,1.444658642,-0.954645362,-0.109331477
GPS14,2/14/22 2:39,335408.068,9752376.737,151.1062633,1.448606093,-0.952202475,-0.115230129
GPS14,2/14/22 4:09,335408.0676,9752376.736,151.1229013,1.448195562,-0.952716559,-0.098592167
GPS14,2/14/22 4:29,335408.0587,9752376.73,151.1288786,1.439289103,-0.958811432,-0.092614806
GPS14,2/14/22 4:39,335408.0655,9752376.735,151.1343639,1.446104722,-0.954019429,-0.087129529
GPS14,2/14/22 4:59,335408.0738,9752376.737,151.1323861,1.454419148,-0.95254261,-0.089107338
GPS14,2/14/22 6:19,335408.0755,9752376.741,151.1683407,1.456029701,-0.947617091,-0.053152747
GPS14,2/14/22 8:39,335408.0536,9752376.738,151.1424008,1.434188323,-0.950749999,-0.079092632
GPS14,2/14/22 9:09,335408.0591,9752376.872,151.2497085,1.439655968,-0.816715799,0.028215089
GPS14,2/14/22 11:39,335408.0834,9752376.706,151.1823851,1.463963256,-0.983095102,-0.039108371
GPS14,2/14/22 14:49,335408.0787,9752376.723,151.1700124,1.45930717,-0.965938609,-0.051481006
GPS14,2/14/22 14:59,335408.0795,9752376.725,151.1729431,1.460078301,-0.963740559,-0.048550334
GPS14,2/14/22 15:09,335408.0739,9752376.723,151.1882309,1.454434845,-0.966255896,-0.033262567
GPS14,2/14/22 15:39,335408.0848,9752376.729,151.1713687,1.465344456,-0.959872607,-0.05012471
GPS14,2/14/22 15:49,335408.0939,9752376.73,151.1499343,1.474441087,-0.959463675,-0.071559138
GPS14,2/14/22 15:59,335408.0902,9752376.723,151.146971,1.470773663,-0.966453234,-0.074522397
GPS14,2/14/22 16:09,335408.0847,9752376.719,151.13698,1.46531233,-0.970533637,-0.084513409
GPS14,2/14/22 16:19,335408.0854,9752376.714,151.1072241,1.465964546,-0.974587481,-0.114269319
GPS14,2/14/22 16:29,335408.0796,9752376.715,151.1159897,1.460136987,-0.974083455,-0.105503714
GPS14,2/14/22 16:39,335408.0862,9752376.713,151.1250485,1.466813335,-0.976273347,-0.096444888
GPS14,2/14/22 16:49,335408.0889,9752376.696,151.1051799,1.469444762,-0.992936417,-0.116313575
GPS14,2/14/22 17:39,335408.099,9752376.714,151.1349057,1.479576255,-0.975514947,-0.086587765
GPS14,2/14/22 17:49,335408.0995,9752376.712,151.1327038,1.480103721,-0.976698929,-0.088789665
GPS14,2/14/22 17:59,335408.0924,9752376.712,151.1164651,1.472975419,-0.977293121,-0.10502829
GPS14,2/14/22 18:09,335408.0934,9752376.711,151.1100376,1.473998679,-0.978395276,-0.111455802
GPS14,2/14/22 18:19,335408.0955,9752376.714,151.1289547,1.476091195,-0.974965826,-0.092538691
GPS14,2/14/22 18:29,335408.0973,9752376.712,151.1463205,1.477885692,-0.977319017,-0.075172947
GPS14,2/14/22 18:39,335408.0935,9752376.715,151.1401356,1.474074785,-0.973614713,-0.081357829
GPS14,2/14/22 18:49,335408.0947,9752376.714,151.1363583,1.475260807,-0.974712035,-0.085135117
GPS14,2/14/22 18:59,335408.0969,9752376.714,151.1400333,1.477522177,-0.97554582,-0.081460151
GPS14,2/14/22 19:09,335408.0997,9752376.717,151.1298372,1.480290966,-0.971908756,-0.091656195
GPS14,2/14/22 19:19,335408.0988,9752376.717,151.1290064,1.479332724,-0.971769702,-0.092487025
GPS14,2/14/22 19:29,335408.0956,9752376.718,151.1252575,1.476202291,-0.97132146,-0.096235906
GPS14,2/14/22 19:39,335408.0964,9752376.714,151.1242054,1.476938322,-0.975323515,-0.097287975
GPS14,2/14/22 19:49,335408.0964,9752376.71,151.1258774,1.476979117,-0.979246121,-0.095616018
GPS14,2/14/22 19:59,335408.0984,9752376.716,151.1338611,1.4789911,-0.973121848,-0.087632316
GPS14,2/14/22 20:09,335408.0985,9752376.714,151.1338756,1.479065088,-0.975075269,-0.087617793
GPS14,2/14/22 20:19,335408.0983,9752376.716,151.1359001,1.478892552,-0.973539468,-0.085593281
GPS14,2/14/22 20:29,335408.0942,9752376.717,151.1237044,1.474803894,-0.97246409,-0.097789036
GPS14,2/14/22 20:39,335408.0936,9752376.714,151.1265094,1.474168981,-0.974753903,-0.094984024
GPS14,2/14/22 20:49,335408.0953,9752376.715,151.1437503,1.47588032,-0.974149298,-0.077743107
GPS14,2/14/22 20:59,335408.0983,9752376.707,151.153788,1.478852212,-0.982251687,-0.067705383
GPS14,2/14/22 21:09,335408.0993,9752376.706,151.1432644,1.479846918,-0.983223284,-0.078229073
GPS14,2/14/22 21:39,335408.1051,9752376.703,151.128366,1.485670996,-0.986084813,-0.09312747
GPS14,2/14/22 21:49,335408.1079,9752376.705,151.1331491,1.488483346,-0.98374513,-0.088344304
GPS14,2/14/22 21:59,335408.104,9752376.7,151.1245586,1.484581416,-0.988919456,-0.096934846
GPS14,2/14/22 22:09,335408.104,9752376.706,151.1268262,1.484551718,-0.982858328,-0.094667193
GPS14,2/14/22 22:19,335408.1062,9752376.707,151.1299634,1.486769671,-0.982225968,-0.091529991
GPS14,2/14/22 22:29,335408.1001,9752376.708,151.1230611,1.480667702,-0.981097318,-0.098432315
GPS14,2/14/22 22:39,335408.1013,9752376.709,151.1195671,1.481868409,-0.979635395,-0.101926348
GPS14,2/14/22 22:49,335408.0991,9752376.711,151.1309652,1.479696923,-0.978575703,-0.090528192
GPS14,2/14/22 22:59,335408.0994,9752376.708,151.1283697,1.479957898,-0.981167965,-0.093123755
GPS14,2/14/22 23:09,335408.097,9752376.71,151.1271169,1.477586562,-0.979352456,-0.094376568
GPS14,2/14/22 23:19,335408.0987,9752376.71,151.1198547,1.479281045,-0.978655647,-0.101638692
GPS14,2/14/22 23:29,335408.1003,9752376.711,151.1187665,1.480905611,-0.977632111,-0.10272694
GPS14,2/14/22 23:39,335408.0995,9752376.704,151.1254746,1.480078412,-0.985461472,-0.096018801
GPS14,2/14/22 23:49,335408.1019,9752376.711,151.1277418,1.482434579,-0.977932649,-0.093751614
GPS14,2/14/22 23:59,335408.1005,9752376.707,151.1362021,1.481124691,-0.982220123,-0.085291291
GPS14,2/15/22 0:09,335408.1047,9752376.709,151.1225732,1.485323589,-0.979814749,-0.098920273
GPS14,2/15/22 0:19,335408.11,9752376.712,151.1224827,1.49060302,-0.977042286,-0.099010705
GPS14,2/15/22 0:29,335408.1058,9752376.71,151.1302087,1.48633198,-0.979445595,-0.091284703
GPS14,2/15/22 0:39,335408.1089,9752376.71,151.1330384,1.489474112,-0.97923423,-0.088455008
GPS14,2/15/22 0:49,335408.1081,9752376.71,151.1297562,1.488645774,-0.978613673,-0.091737238
GPS14,2/15/22 0:59,335408.1081,9752376.712,151.1324824,1.488644471,-0.977197271,-0.089011071
GPS14,2/15/22 1:09,335408.1118,9752376.706,151.1312766,1.492414539,-0.982998027,-0.090216837
GPS14,2/15/22 1:19,335408.11,9752376.704,151.1253908,1.490551622,-0.985402644,-0.096102582
GPS14,2/15/22 1:29,335408.1092,9752376.705,151.1162202,1.489794459,-0.983762708,-0.105273193
GPS14,2/15/22 1:39,335408.1067,9752376.703,151.1194908,1.487289371,-0.986318709,-0.102002674
GPS14,2/15/22 1:49,335408.1114,9752376.706,151.1289319,1.492019172,-0.983258799,-0.092561543
GPS14,2/15/22 1:59,335408.1146,9752376.709,151.1343721,1.495154772,-0.980111819,-0.087121358
GPS14,2/15/22 2:09,335408.117,9752376.709,151.1307545,1.497613373,-0.980306376,-0.090738886
GPS14,2/15/22 2:19,335408.1124,9752376.707,151.1335533,1.493005724,-0.98252923,-0.08794015
GPS14,2/15/22 2:29,335408.1139,9752376.704,151.1223975,1.494487349,-0.985424725,-0.099095896
GPS14,2/15/22 2:39,335408.1143,9752376.708,151.1145893,1.494846024,-0.981014337,-0.106904129
GPS14,2/15/22 2:49,335408.1181,9752376.702,151.1342367,1.498726938,-0.986964682,-0.087256698
GPS14,2/15/22 2:59,335408.113,9752376.701,151.1284394,1.493557179,-0.987586636,-0.093054057
GPS14,2/15/22 3:09,335408.1068,9752376.707,151.1286631,1.487375061,-0.981811026,-0.092830349
GPS14,2/15/22 3:19,335408.1132,9752376.706,151.1277148,1.493734532,-0.982785504,-0.093778612
GPS14,2/15/22 3:29,335408.1091,9752376.707,151.1240216,1.489723927,-0.982073108,-0.097471778
GPS14,2/15/22 3:39,335408.1093,9752376.711,151.1256976,1.489891095,-0.977852928,-0.09579581
GPS14,2/15/22 3:49,335408.1051,9752376.712,151.1273309,1.48563758,-0.976596246,-0.094162512
GPS14,2/15/22 3:59,335408.1025,9752376.708,151.1249326,1.483044679,-0.98085992,-0.096560806
GPS14,2/15/22 4:09,335408.1048,9752376.709,151.0955858,1.485354152,-0.980420485,-0.125907604
GPS14,2/15/22 4:29,335408.097,9752376.717,151.126106,1.477542102,-0.972116636,-0.095387468
GPS14,2/15/22 4:39,335408.1028,9752376.704,151.1156183,1.483386833,-0.984704843,-0.105875101
GPS14,2/15/22 4:49,335408.096,9752376.697,151.1105384,1.476547998,-0.992316354,-0.110954984
GPS14,2/15/22 5:49,335408.1101,9752376.711,151.1431709,1.490718558,-0.977858355,-0.078322556
GPS14,2/15/22 6:09,335408.117,9752376.716,151.1067696,1.497600855,-0.973273844,-0.1147238
GPS14,2/15/22 6:59,335408.1203,9752376.704,151.0977597,1.500858037,-0.985453313,-0.123733687
GPS14,2/15/22 8:29,335408.1039,9752376.685,151.1646337,1.484499741,-1.00358611,-0.056859734
GPS14,2/15/22 8:47,335407.3327,9752376.569,150.9401703,0.713258845,-1.120176192,-0.281323101
GPS14,2/15/22 9:19,335408.1096,9752376.706,151.1179253,1.490190258,-0.983426157,-0.10356811
GPS14,2/15/22 9:49,335408.12,9752376.714,151.1231267,1.500609332,-0.975321889,-0.098366745
GPS14,2/15/22 9:59,335408.1242,9752376.712,151.1229347,1.504768504,-0.977564747,-0.098558739
GPS14,2/15/22 10:09,335408.1285,9752376.711,151.12346,1.509106146,-0.978258137,-0.098033412
GPS14,2/15/22 10:19,335408.1279,9752376.709,151.1152912,1.508435403,-0.979584627,-0.10620221
GPS14,2/15/22 10:29,335408.1183,9752376.71,151.1088448,1.498836164,-0.97919522,-0.112648608
GPS14,2/15/22 10:39,335408.1184,9752376.713,151.1162306,1.499011878,-0.976244148,-0.105262864
GPS14,2/15/22 10:59,335408.1224,9752376.713,151.1351895,1.50296369,-0.976098103,-0.086303901
GPS14,2/15/22 11:29,335408.1315,9752376.71,151.1312249,1.512098063,-0.978606541,-0.090268542
GPS14,2/15/22 11:39,335408.1384,9752376.706,151.1456873,1.519004419,-0.983523384,-0.075806115
GPS14,2/15/22 11:49,335408.1344,9752376.706,151.1331756,1.515015077,-0.982789654,-0.088317858
GPS14,2/15/22 12:19,335408.1297,9752376.702,151.1282483,1.510308659,-0.987483833,-0.09324511
GPS14,2/15/22 12:29,335408.1333,9752376.696,151.1114168,1.513830202,-0.992797274,-0.110076611
GPS14,2/15/22 14:39,335408.1379,9752376.687,151.1473794,1.518453638,-1.002044555,-0.074114004
GPS14,2/15/22 15:39,335408.1382,9752376.695,151.1128392,1.518765336,-0.993901283,-0.108654272
GPS14,2/15/22 15:49,335408.1325,9752376.696,151.1328718,1.51312636,-0.993091937,-0.088621619
GPS14,2/15/22 16:09,335408.1501,9752376.698,151.1951907,1.53066316,-0.990958292,-0.02630272
GPS14,2/15/22 16:19,335408.1368,9752376.689,151.1071994,1.517373711,-0.999794027,-0.114294004
GPS14,2/15/22 18:09,335408.129,9752376.693,151.1260992,1.509571855,-0.995591234,-0.095394227
GPS14,2/15/22 18:19,335408.1437,9752376.692,151.1274619,1.524284365,-0.996657617,-0.0940315
GPS14,2/15/22 18:29,335408.1442,9752376.686,151.131662,1.524736571,-1.00320936,-0.089831377
GPS14,2/15/22 18:39,335408.1348,9752376.682,151.1220786,1.515396982,-1.007507026,-0.099414839
GPS14,2/15/22 18:49,335408.1362,9752376.682,151.1219424,1.516765361,-1.007122496,-0.09955098
GPS14,2/15/22 18:59,335408.1332,9752376.68,151.1473568,1.513760288,-1.008952435,-0.074136606
GPS14,2/15/22 19:19,335408.1367,9752376.673,151.1232271,1.517242651,-1.016108064,-0.098266311
GPS14,2/15/22 20:19,335408.153,9752376.671,151.124961,1.533548525,-1.018452983,-0.096532467
GPS14,2/15/22 20:29,335408.148,9752376.671,151.1237969,1.52858713,-1.018288134,-0.097696513
GPS14,2/15/22 21:19,335408.1389,9752376.685,151.1339935,1.519447247,-1.004327565,-0.087499934
GPS14,2/15/22 21:39,335408.1517,9752376.675,151.1383281,1.532232256,-1.014338519,-0.083165311
GPS14,2/15/22 21:49,335408.1436,9752376.672,151.1299237,1.524141106,-1.016986582,-0.091569696
GPS14,2/15/22 21:59,335408.1449,9752376.668,151.1254966,1.525476262,-1.02093575,-0.095996822
GPS14,2/15/22 22:09,335408.1523,9752376.671,151.1318429,1.53292254,-1.018349973,-0.089650512
GPS14,2/15/22 22:19,335408.1545,9752376.673,151.1302436,1.53509927,-1.016085261,-0.091249833
GPS14,2/15/22 22:29,335408.1559,9752376.674,151.1265633,1.536439765,-1.015156988,-0.094930168
GPS14,2/15/22 22:39,335408.1481,9752376.679,151.1343347,1.528695508,-1.010312252,-0.087158676
GPS14,2/15/22 22:49,335408.1423,9752376.682,151.1439869,1.522914271,-1.006771719,-0.077506477
GPS14,2/15/22 22:59,335408.1405,9752376.684,151.148722,1.521067297,-1.00508192,-0.072771419
GPS14,2/15/22 23:09,335408.1484,9752376.68,151.1279272,1.528968539,-1.009445334,-0.093566215
GPS14,2/15/22 23:19,335408.1483,9752376.68,151.1210026,1.528844681,-1.009350179,-0.100490855
GPS14,2/15/22 23:29,335408.1466,9752376.679,151.1303418,1.527144771,-1.010417659,-0.091151656
GPS14,2/15/22 23:39,335408.1457,9752376.678,151.126246,1.526285603,-1.011010233,-0.095247407
GPS14,2/15/22 23:49,335408.1464,9752376.677,151.1266841,1.526930101,-1.012407035,-0.094809285
GPS14,2/15/22 23:59,335408.1413,9752376.674,151.1147538,1.52192707,-1.014873914,-0.106739616
GPS14,2/16/22 0:09,335408.1434,9752376.678,151.1189122,1.524010176,-1.010705367,-0.102581232
GPS14,2/16/22 0:19,335408.148,9752376.678,151.1166222,1.528536235,-1.011369444,-0.104871228
GPS14,2/16/22 0:29,335408.1499,9752376.672,151.1257613,1.5305032,-1.016833881,-0.095732078
GPS14,2/16/22 0:39,335408.1529,9752376.67,151.1282903,1.533523694,-1.019171022,-0.093203172
GPS14,2/16/22 0:49,335408.1526,9752376.672,151.1280384,1.533225592,-1.017297614,-0.09345502
GPS14,2/16/22 0:59,335408.1516,9752376.673,151.1194246,1.532171411,-1.015994664,-0.102068791
GPS14,2/16/22 1:09,335408.1512,9752376.675,151.1202818,1.531769666,-1.014481729,-0.101211646
GPS14,2/16/22 1:19,335408.1528,9752376.671,151.1093158,1.533426762,-1.017780539,-0.112177577
GPS14,2/16/22 1:29,335408.1525,9752376.671,151.1056155,1.533094727,-1.017773882,-0.115877937
GPS14,2/16/22 1:39,335408.1494,9752376.671,151.1097692,1.529951476,-1.01775703,-0.111724189
GPS14,2/16/22 1:49,335408.1577,9752376.671,151.1228979,1.538275323,-1.017596453,-0.09859553
GPS14,2/16/22 1:59,335408.1611,9752376.671,151.1348492,1.541649231,-1.017756823,-0.086644177
GPS14,2/16/22 2:09,335408.1612,9752376.679,151.1359875,1.541789173,-1.010430494,-0.085505974
GPS14,2/16/22 2:19,335408.1583,9752376.673,151.1340876,1.538834947,-1.016162518,-0.087405842
GPS14,2/16/22 2:29,335408.1577,9752376.672,151.1269404,1.5383135,-1.016778894,-0.094553055
GPS14,2/16/22 2:39,335408.1583,9752376.678,151.118964,1.538902503,-1.011053771,-0.102529411
GPS14,2/16/22 2:49,335408.1628,9752376.671,151.1406247,1.543344204,-1.017797243,-0.080868725
GPS14,2/16/22 2:59,335408.1602,9752376.676,151.1475173,1.540789253,-1.013002381,-0.073976118
GPS14,2/16/22 3:09,335408.1557,9752376.675,151.1450826,1.536243724,-1.013631845,-0.076410795
